ActiveLoans,Address,Gstin,Id,JoinDate,LoyaltyPoints,Name,Phone,TotalPurchases
1,"MG Road, Hyderabad",17GUFVTNO5V1,C09055,2021-02-01,3396,Rohit Patel,9749191226,3396020
2,"Charminar, Varanasi",,C09056,2024-06-09,3039,Priya Pillai,9783298511,3039511
0,"Johari Bazaar, Lucknow",,C09057,2024-05-19,2862,Sita Gupta,9169478000,2862678
1,"Johari Bazaar, Ahmedabad",,C09058,2021-12-13,2217,Manoj Iyer,9871999348,2217635
0,"Commercial St, Nagpur",,C09059,2023-09-15,2621,Lata Agarwal,9352936770,2621965
0,"Hazratganj, Surat",,C09060,2022-01-12,3748,Manoj Gupta,9518707221,3748678
1,"Johari Bazaar, Jaipur",,C09061,2020-01-12,1805,Sunita Trivedi,9156836888,1805755
3,"Bandra West, Jaipur",,C09062,2025-06-07,4761,Anita Patel,9796469147,4761292
0,"Johari Bazaar, Chandigarh",,C09063,2024-02-07,109,Arun Singh,9396512533,109346
3,"MG Road, Bangalore",,C09064,2025-04-15,314,Manoj Modi,9538436055,314365
2,"Sector 17, Delhi",,C09065,2023-09-13,4168,Gaurav Patel,9177480621,4168515
0,"MG Road, Indore",142LFM0D4JB8,C09066,2025-01-08,2624,Meena Gupta,9772092389,2624718
1,"Johari Bazaar, Bangalore",32X87U3N90NI,C09067,2024-02-18,2598,Gaurav Mehta,9472152455,2598066
2,"Rajwada, Lucknow",,C09068,2023-09-03,1277,Sita Mehta,9358007497,1277884
0,"Sector 17, Kolkata",,C09069,2022-10-27,2913,Anjali Nair,9957831696,2913972
1,"MG Road, Surat",,C09070,2022-07-14,804,Arun Bose,9602454432,804994
0,"Karol Bagh, Mumbai",30ZM0GUG1X8K,C09071,2024-05-15,2292,Vikram Mehta,9656691716,2292136
1,"New Market, Mumbai",,C09072,2021-09-01,3573,Pooja Desai,9145345787,3573370
0,"T Nagar, Jaipur",,C09073,2020-07-31,3774,Anita Sharma,9956653076,3774984
3,"MG Road, Indore",,C09074,2020-03-29,3765,Manoj Gupta,9433010777,3765196
1,"Johari Bazaar, Jaipur",281KUPFUM5PB,C09075,2022-05-20,2532,Nitin Pillai,9851334728,2532727
0,"Charminar, Lucknow",,C09076,2025-10-19,116,Anita Jain,9348247850,116691
0,"Navrangpura, Chennai",,C09077,2024-03-20,242,Gaurav Modi,9914791460,242721
1,"T Nagar, Lucknow",,C09078,2020-06-14,1736,Pooja Kumar,9891559578,1736052
3,"Commercial St, Hyderabad",,C09079,2022-04-17,4209,Arun Trivedi,9893901041,4209657
1,"Hazratganj, Nagpur",14JQPE9G211I,C09080,2020-04-23,19,Pooja Sharma,9918930535,19401
0,"MG Road, Chennai",178VCDXFXTXT,C09081,2024-10-16,2156,Priya Jain,9466864446,2156469
2,"Commercial St, Chandigarh",,C09082,2024-04-19,1381,Pooja Singh,9755284896,1381744
1,"Godowlia, Nagpur",,C09083,2023-09-12,1520,Swati Mehta,9636222732,1520081
2,"MG Road, Jaipur",,C09084,2020-04-22,1267,Ashok Sharma,9518873920,1267682
2,"Bandra West, Chandigarh",,C09085,2023-12-16,4614,Pooja Modi,9375502869,4614509
0,"T Nagar, Mumbai",,C09086,2022-11-02,4760,Pooja Modi,9853691725,4760237
2,"Ring Road, Kolkata",28G3PK4EXICI,C09087,2021-09-03,3215,Rajesh Singh,9868979920,3215379
0,"Godowlia, Mumbai",,C09088,2023-06-30,4871,Neha Mehta,9962619947,4871686
1,"T Nagar, Jaipur",,C09089,2021-10-13,95,Swati Shah,9479636243,95844
1,"Karol Bagh, Bangalore",29LOQ8OPNJO5,C09090,2023-08-18,4131,Sunita Reddy,9435537053,4131495
1,"New Market, Kolkata",,C09091,2024-01-19,4768,Vikram Das,9891008637,4768435
3,"Sadar, Varanasi",,C09092,2024-07-03,2856,Meena Patel,9759175392,2856754
0,"Karol Bagh, Lucknow",,C09093,2023-04-12,4287,Anjali Kumar,9279902979,4287311
0,"Navrangpura, Ahmedabad",,C09094,2022-01-12,4459,Amit Iyer,9689829045,4459441
1,"Johari Bazaar, Lucknow",244FKH5IMVV8,C09095,2025-05-05,4416,Ravi Jain,9547775882,4416822
3,"Navrangpura, Hyderabad",,C09096,2021-03-05,494,Sita Das,9739409812,494987
0,"Rajwada, Chennai",34G5234ARJGS,C09097,2025-10-20,3896,Ashok Das,9103209673,3896940
2,"Charminar, Mumbai",,C09098,2025-06-05,1250,Sanjay Reddy,9815459069,1250919
1,"T Nagar, Lucknow",27SW7ZTS2JX2,C09099,2025-08-21,3020,Anjali Reddy,9533693083,3020120
1,"Hazratganj, Lucknow",,C09100,2022-05-19,1873,Suresh Reddy,9160666761,1873666
1,"Godowlia, Nagpur",,C09101,2023-07-01,4042,Neha Nair,9185593033,4042530
0,"Ring Road, Surat",,C09102,2023-05-26,4048,Arun Gupta,9473643822,4048123
1,"Charminar, Lucknow",,C09103,2025-07-22,1730,Anita Das,9686940210,1730051
2,"Karol Bagh, Chennai",10BNX95IPUBU,C09104,2023-04-04,3885,Arun Iyer,9583782929,3885621
1,"MG Road, Indore",,C09105,2024-06-22,2805,Ashok Verma,9802495159,2805495
0,"Johari Bazaar, Kolkata",,C09106,2022-02-05,3762,Nitin Singh,9680457194,3762839
3,"Sadar, Mumbai",,C09107,2021-09-08,3031,Rohit Desai,9893829338,3031375
1,"Sector 17, Pune",,C09108,2023-11-04,1983,Nitin Shah,9201438327,1983128
1,"Ring Road, Chennai",,C09109,2024-02-04,3756,Sanjay Sharma,9336944509,3756605
3,"Navrangpura, Pune",,C09110,2024-11-16,2061,Sunita Kumar,9573001243,2061545
1,"MG Road, Jaipur",,C09111,2025-03-30,1279,Deepak Jain,9326950178,1279105
0,"Sadar, Chandigarh",,C09112,2024-04-30,2367,Manoj Sharma,9126173094,2367368
1,"Godowlia, Lucknow",,C09113,2021-12-28,151,Priya Chopra,9859921046,151112
2,"Sadar, Delhi",,C09114,2021-05-27,3178,Suresh Mehta,9917105315,3178486
2,"Commercial St, Ahmedabad",,C09115,2025-11-20,2050,Anjali Reddy,9446540723,2050062
2,"MG Road, Chandigarh",,C09116,2024-02-06,3502,Lata Nair,9771415709,3502730
3,"Hazratganj, Indore",,C09117,2024-09-08,3091,Anjali Agarwal,9866961673,3091711
2,"Sector 17, Mumbai",,C09118,2020-06-04,576,Deepak Bose,9401045679,576774
1,"Sadar, Surat",3389XD8Y8LO4,C09119,2024-03-31,4598,Rohit Das,9707469414,4598725
2,"T Nagar, Bangalore",,C09120,2025-01-24,1701,Manoj Modi,9647805336,1701744
3,"Ring Road, Indore",,C09121,2021-01-03,4584,Deepak Nair,9732174631,4584578
1,"Rajwada, Chennai",,C09122,2024-03-21,4965,Priya Reddy,9734442097,4965788
2,"Godowlia, Delhi",,C09123,2025-01-24,1388,Rohit Desai,9986865056,1388326
0,"Bandra West, Nagpur",,C09124,2023-01-20,4260,Ravi Shah,9292550209,4260968
0,"Karol Bagh, Indore",,C09125,2020-01-30,3986,Neha Gupta,9357139066,3986904
1,"Bandra West, Jaipur",295KKDWURG75,C09126,2022-08-05,1445,Amit Nair,9252976482,1445072
1,"MG Road, Hyderabad",,C09127,2024-02-12,3807,Neha Shah,9604662127,3807807
2,"MG Road, Ahmedabad",,C09128,2022-04-13,3148,Anita Patel,9160888355,3148855
1,"Johari Bazaar, Surat",,C09129,2022-01-17,3563,Gaurav Singh,9576079273,3563123
1,"Rajwada, Bangalore",,C09130,2021-10-27,4765,Suresh Singh,9201416756,4765302
3,"Godowlia, Indore",,C09131,2022-09-02,253,Pooja Sharma,9307067316,253736
2,"MG Road, Kolkata",,C09132,2021-05-20,3366,Arun Agarwal,9277674909,3366633
0,"Commercial St, Pune",14Z3R8UWF1WV,C09133,2025-03-29,1359,Neha Patel,9211671543,1359348
0,"New Market, Surat",,C09134,2020-11-30,586,Rajesh Chopra,9909549646,586324
2,"Sadar, Surat",12QIVD2GUULJ,C09135,2020-09-04,2545,Anjali Bose,9465350193,2545939
1,"Karol Bagh, Varanasi",,C09136,2022-01-09,949,Kavita Chopra,9301049732,949472
2,"New Market, Chennai",,C09137,2020-02-04,2025,Anita Chopra,9354234516,2025512
3,"Sector 17, Surat",,C09138,2020-05-17,4655,Ravi Trivedi,9718972008,4655804
0,"Godowlia, Lucknow",,C09139,2025-01-11,547,Sunita Modi,9816967507,547347
1,"Godowlia, Chandigarh",,C09140,2022-02-27,2363,Ravi Kumar,9316723800,2363913
2,"New Market, Indore",20D2C0HFGR07,C09141,2024-07-08,2107,Swati Sharma,9344139254,2107455
1,"Karol Bagh, Delhi",16NH4O5PLYTO,C09142,2023-09-10,2423,Neha Desai,9751939625,2423982
3,"Commercial St, Bangalore",,C09143,2021-02-16,266,Sita Gupta,9886141287,266846
0,"MG Road, Lucknow",,C09144,2021-11-21,2458,Nitin Bose,9741211412,2458475
0,"Commercial St, Mumbai",27D43LOYJJ6J,C09145,2024-03-05,619,Neha Chopra,9596023442,619561
1,"Navrangpura, Ahmedabad",,C09146,2022-05-06,3289,Anjali Patel,9349987032,3289657
3,"T Nagar, Bangalore",,C09147,2021-12-03,4250,Anita Shah,9702901181,4250126
3,"Charminar, Chandigarh",,C09148,2025-05-13,4481,Lata Trivedi,9546999212,4481823
1,"Johari Bazaar, Bangalore",,C09149,2020-03-21,3626,Ravi Das,9525404457,3626057
3,"T Nagar, Jaipur",33VY5HONEF8B,C09150,2025-01-23,1022,Meena Jain,9515581969,1022584
0,"New Market, Delhi",,C09151,2021-08-27,4175,Arun Das,9400378662,4175470
2,"T Nagar, Chennai",27A4R2C8YC5R,C09152,2023-08-18,3478,Nitin Verma,9810263299,3478133
2,"Karol Bagh, Chennai",,C09153,2024-06-16,1057,Ravi Singh,9341294240,1057201
0,"Charminar, Bangalore",,C09154,2021-08-06,1050,Anjali Gupta,9328654304,1050543
1,"Godowlia, Surat",,C09155,2021-05-13,4052,Manoj Das,9948502385,4052300
1,"Karol Bagh, Delhi",,C09156,2023-11-08,4569,Gaurav Das,9545133787,4569895
1,"Ring Road, Pune",,C09157,2024-06-15,2699,Suresh Desai,9123458196,2699310
3,"Hazratganj, Chandigarh",,C09158,2025-02-01,1209,Rohit Agarwal,9443190383,1209370
1,"Karol Bagh, Hyderabad",,C09159,2022-04-13,987,Anjali Gupta,9646744953,987806
2,"T Nagar, Hyderabad",,C09160,2021-01-09,1694,Rohit Agarwal,9728101500,1694951
0,"Navrangpura, Lucknow",,C09161,2024-08-01,102,Nitin Jain,9534125984,102085
0,"Hazratganj, Pune",,C09162,2024-04-09,3578,Rajesh Jain,9989178305,3578656
0,"Johari Bazaar, Nagpur",14KE0TBRMGMR,C09163,2023-05-14,3064,Sunita Gupta,9459644576,3064761
1,"Bandra West, Nagpur",,C09164,2020-04-16,2222,Manoj Verma,9112791643,2222050
1,"Karol Bagh, Ahmedabad",,C09165,2021-05-05,3823,Sunita Shah,9336045884,3823800
3,"Johari Bazaar, Nagpur",,C09166,2023-02-28,1221,Pooja Patel,9165356094,1221139
1,"Charminar, Delhi",,C09167,2023-08-06,3818,Priya Jain,9563475313,3818722
2,"Hazratganj, Lucknow",,C09168,2025-04-12,3598,Swati Chopra,9761356097,3598234
1,"Rajwada, Chennai",,C09169,2021-03-30,713,Vikram Reddy,9353375861,713546
2,"T Nagar, Pune",,C09170,2021-03-23,1654,Sita Iyer,9981151858,1654120
2,"New Market, Pune",,C09171,2023-01-24,3852,Neha Reddy,9840055420,3852915
0,"Godowlia, Delhi",25ODPNGDVPEX,C09172,2025-09-08,552,Sunita Reddy,9959804189,552285
1,"Godowlia, Mumbai",,C09173,2024-07-28,1503,Priya Desai,9907285861,1503736
3,"New Market, Jaipur",,C09174,2025-04-08,1838,Gaurav Sharma,9213595968,1838494
3,"Godowlia, Ahmedabad",,C09175,2022-08-10,2896,Priya Sharma,9450867916,2896632
1,"Johari Bazaar, Chandigarh",31N9KYJ37DZ4,C09176,2022-02-04,1432,Nitin Bose,9254989942,1432378
0,"New Market, Bangalore",154DL6372TTB,C09177,2024-09-25,69,Sita Sharma,9902940368,69865
0,"Sector 17, Nagpur",22Q73CCA7FFR,C09178,2020-04-11,353,Sita Modi,9325469278,353453
2,"MG Road, Chennai",,C09179,2021-11-01,1128,Nitin Patel,9639763530,1128218
0,"Commercial St, Jaipur",,C09180,2020-09-20,741,Pooja Nair,9843962773,741865
3,"Navrangpura, Delhi",,C09181,2024-08-03,2265,Sita Singh,9939022410,2265449
2,"Karol Bagh, Pune",,C09182,2021-08-14,4998,Meena Shah,9928256887,4998645
0,"Godowlia, Delhi",,C09183,2022-12-22,4356,Anjali Reddy,9176645784,4356355
3,"Karol Bagh, Indore",,C09184,2021-07-04,3143,Lata Kumar,9500660752,3143968
2,"Hazratganj, Ahmedabad",,C09185,2023-08-31,488,Rohit Trivedi,9293414854,488773
2,"Sector 17, Hyderabad",,C09186,2023-09-13,1824,Rajesh Das,9862605430,1824830
1,"Ring Road, Hyderabad",,C09187,2024-10-13,1108,Meena Sharma,9241923381,1108453
0,"New Market, Lucknow",,C09188,2022-12-03,1647,Lata Verma,9731502173,1647869
3,"Navrangpura, Mumbai",,C09189,2023-01-19,127,Rekha Reddy,9487557857,127256
1,"Commercial St, Chandigarh",,C09190,2020-05-05,4454,Pooja Shah,9742553259,4454805
3,"Rajwada, Ahmedabad",,C09191,2025-05-09,1203,Meena Gupta,9845340275,1203071
2,"T Nagar, Nagpur",29HYGCE1W4IE,C09192,2022-07-29,3519,Rekha Gupta,9564680729,3519718
0,"Commercial St, Indore",32DSZM6ZACTQ,C09193,2025-01-19,496,Arun Mehta,9128781459,496129
2,"Sector 17, Varanasi",25ZQY2CF1ODH,C09194,2024-04-04,1186,Rajesh Gupta,9869291584,1186088
1,"Charminar, Pune",,C09195,2025-04-02,2070,Suresh Mehta,9588519387,2070400
0,"Hazratganj, Kolkata",25XXZNR35FTS,C09196,2022-11-29,1352,Amit Kumar,9528699874,1352941
3,"T Nagar, Hyderabad",,C09197,2025-04-24,1846,Pooja Iyer,9673663526,1846263
1,"Navrangpura, Lucknow",,C09198,2022-01-05,3698,Deepak Desai,9742342723,3698639
0,"Hazratganj, Delhi",353NFTLP0PHD,C09199,2020-05-09,4306,Lata Patel,9887086307,4306109
3,"Commercial St, Surat",,C09200,2021-06-27,4896,Rohit Gupta,9345472092,4896104
3,"New Market, Lucknow",,C09201,2022-07-10,3987,Priya Pillai,9501982475,3987787
1,"Navrangpura, Indore",,C09202,2020-11-17,1101,Suresh Agarwal,9948820365,1101562
3,"New Market, Chandigarh",,C09203,2023-01-31,1176,Sunita Kumar,9491469940,1176801
1,"Johari Bazaar, Bangalore",,C09204,2025-04-04,4989,Anita Shah,9792727918,4989518
1,"Ring Road, Indore",,C09205,2020-09-16,4608,Rekha Shah,9947117837,4608473
1,"MG Road, Ahmedabad",,C09206,2022-02-21,3993,Priya Pillai,9287561916,3993868
3,"Charminar, Hyderabad",22Q1ISKWTLHI,C09207,2020-10-07,433,Lata Bose,9596190432,433254
2,"Ring Road, Chandigarh",,C09208,2020-08-10,261,Rajesh Mehta,9858947564,261544
0,"Bandra West, Varanasi",,C09209,2021-07-11,3958,Sita Singh,9649130693,3958679
0,"T Nagar, Jaipur",,C09210,2021-03-19,4808,Ravi Shah,9370015553,4808426
3,"Rajwada, Pune",,C09211,2024-03-27,445,Meena Gupta,9269627314,445393
1,"Hazratganj, Surat",,C09212,2022-05-04,3902,Pooja Gupta,9410622994,3902857
1,"Hazratganj, Ahmedabad",,C09213,2024-12-19,4506,Priya Mehta,9727628237,4506480
0,"Johari Bazaar, Varanasi",24THX8OZJIM4,C09214,2020-05-01,92,Sunita Jain,9896727565,92364
1,"Godowlia, Delhi",,C09215,2021-06-07,910,Meena Kumar,9484232447,910835
1,"Hazratganj, Surat",,C09216,2021-04-19,1753,Ravi Reddy,9356422129,1753329
3,"Johari Bazaar, Bangalore",,C09217,2022-05-24,3382,Neha Chopra,9951320405,3382887
0,"Charminar, Indore",23E35T2BZJB8,C09218,2021-10-14,423,Amit Kumar,9138693293,423536
1,"MG Road, Surat",15RSGN2MWZIX,C09219,2020-01-03,2073,Pooja Chopra,9823250028,2073749
3,"Charminar, Lucknow",,C09220,2020-06-26,3021,Anita Sharma,9525426631,3021373
0,"Charminar, Varanasi",,C09221,2021-06-24,3191,Manoj Agarwal,9974449153,3191119
2,"Johari Bazaar, Surat",,C09222,2022-05-26,493,Pooja Pillai,9807053348,493547
2,"Bandra West, Varanasi",26WD5S2L5UK2,C09223,2024-04-07,1882,Ravi Das,9775628818,1882601
1,"Commercial St, Chandigarh",,C09224,2023-04-12,2912,Pooja Pillai,9416510010,2912730
0,"MG Road, Kolkata",,C09225,2022-06-09,2858,Priya Verma,9324224711,2858099
3,"Johari Bazaar, Delhi",18V6YLA9U7GG,C09226,2024-06-07,4962,Gaurav Jain,9799027149,4962507
3,"Hazratganj, Chennai",,C09227,2023-10-17,4913,Anita Das,9324417599,4913057
1,"Sector 17, Mumbai",34ND65TL73J4,C09228,2025-08-14,1683,Ravi Nair,9418020237,1683467
0,"Commercial St, Surat",,C09229,2024-11-10,3239,Pooja Kumar,9649469598,3239804
1,"MG Road, Bangalore",10I09WEAY7X7,C09230,2022-11-17,4230,Sunita Shah,9670446812,4230960
1,"Commercial St, Chennai",,C09231,2024-04-17,1916,Ashok Mehta,9248775844,1916192
1,"Charminar, Chandigarh",,C09232,2020-08-15,934,Deepak Singh,9298468744,934462
0,"Godowlia, Chennai",227H14KHW0RT,C09233,2025-04-28,3993,Swati Sharma,9412750851,3993298
2,"Bandra West, Kolkata",,C09234,2020-05-24,2443,Pooja Verma,9270570544,2443767
0,"Charminar, Bangalore",219VKAW17ZM8,C09235,2025-05-21,2568,Amit Reddy,9127439389,2568636
2,"Karol Bagh, Indore",,C09236,2020-10-22,265,Anita Desai,9905125333,265395
0,"Sadar, Ahmedabad",25ZYFDB1TH8D,C09237,2023-06-24,1770,Rajesh Bose,9469318334,1770373
0,"Charminar, Hyderabad",,C09238,2025-02-23,1933,Sanjay Das,9938612452,1933108
1,"T Nagar, Kolkata",,C09239,2022-08-02,414,Pooja Mehta,9857880210,414142
3,"Hazratganj, Mumbai",,C09240,2024-05-11,3074,Sunita Desai,9981910616,3074253
3,"Godowlia, Varanasi",,C09241,2022-11-25,105,Meena Sharma,9705889903,105441
0,"Navrangpura, Bangalore",,C09242,2022-03-11,2944,Anjali Trivedi,9211267333,2944842
0,"MG Road, Delhi",,C09243,2020-09-28,399,Meena Iyer,9625075319,399397
0,"New Market, Bangalore",,C09244,2025-04-15,1847,Manoj Nair,9137109416,1847644
1,"Godowlia, Lucknow",,C09245,2020-02-26,1271,Kavita Trivedi,9731191527,1271188
3,"Sector 17, Jaipur",,C09246,2024-09-26,2077,Anita Patel,9965794746,2077456
2,"Sadar, Chennai",,C09247,2023-04-26,2607,Pooja Nair,9801508058,2607471
1,"Johari Bazaar, Kolkata",,C09248,2025-12-24,2203,Anjali Chopra,9296187681,2203218
3,"Johari Bazaar, Indore",,C09249,2024-09-15,1739,Anjali Jain,9630566290,1739564
2,"Navrangpura, Jaipur",184GCNRFK06Y,C09250,2023-06-07,814,Sanjay Reddy,9511738445,814710
2,"Bandra West, Lucknow",,C09251,2020-12-02,3596,Rohit Das,9694175501,3596846
1,"Charminar, Pune",,C09252,2022-03-19,2579,Rekha Verma,9673488877,2579359
3,"Hazratganj, Mumbai",23Q1VYB5WVX6,C09253,2024-11-20,4991,Ashok Pillai,9143321391,4991130
2,"T Nagar, Chennai",,C09254,2022-06-28,1453,Vikram Modi,9977085824,1453843
2,"Hazratganj, Chandigarh",,C09255,2025-02-25,3674,Sunita Modi,9757029454,3674312
0,"Karol Bagh, Surat",,C09256,2022-07-03,4258,Sunita Sharma,9725959619,4258968
3,"Hazratganj, Bangalore",22J5QBVU9ZTZ,C09257,2022-06-17,4688,Pooja Jain,9964138945,4688196
2,"Ring Road, Hyderabad",,C09258,2023-07-05,881,Deepak Nair,9853896772,881181
0,"Ring Road, Jaipur",,C09259,2024-07-21,243,Rekha Sharma,9943469335,243702
0,"Sector 17, Nagpur",20N71Q91PZD1,C09260,2021-04-08,1752,Kavita Kumar,9824787948,1752509
1,"MG Road, Kolkata",,C09261,2025-01-17,1220,Rohit Jain,9638610649,1220725
2,"Sector 17, Nagpur",,C09262,2025-03-20,1893,Vikram Verma,9563115804,1893904
0,"MG Road, Lucknow",,C09263,2021-05-16,741,Neha Gupta,9812970061,741349
2,"Johari Bazaar, Pune",,C09264,2024-03-30,94,Anita Kumar,9929160690,94879
2,"New Market, Chennai",17CE0D9S405I,C09265,2022-06-02,3128,Rekha Bose,9144768559,3128692
3,"Ring Road, Nagpur",,C09266,2020-09-03,4737,Kavita Das,9107637183,4737435
0,"New Market, Varanasi",,C09267,2024-07-31,4549,Meena Iyer,9928519340,4549691
0,"Johari Bazaar, Jaipur",15KTOWGBGB17,C09268,2024-05-11,3054,Deepak Patel,9934634951,3054004
3,"New Market, Surat",,C09269,2022-12-19,4292,Deepak Reddy,9799661837,4292028
2,"T Nagar, Nagpur",16F69OU43GLT,C09270,2020-12-05,2300,Neha Patel,9960496499,2300985
2,"Commercial St, Chandigarh",13AZY9SN5KEU,C09271,2021-04-20,1492,Priya Chopra,9689609537,1492479
1,"Ring Road, Kolkata",32ZUQNDTHAQP,C09272,2020-02-02,3960,Anjali Singh,9327460292,3960793
1,"Sector 17, Mumbai",,C09273,2021-10-17,1910,Gaurav Shah,9551973619,1910649
2,"Godowlia, Chennai",29VVDO26WIUN,C09274,2024-07-03,2433,Priya Kumar,9275353133,2433511
0,"New Market, Jaipur",,C09275,2025-04-20,2002,Rekha Das,9402702059,2002574
0,"Johari Bazaar, Chandigarh",,C09276,2024-07-05,2501,Rajesh Mehta,9883980998,2501936
3,"MG Road, Nagpur",,C09277,2020-06-14,430,Sita Singh,9908682721,430565
0,"Johari Bazaar, Chandigarh",,C09278,2023-09-08,765,Gaurav Gupta,9290929764,765413
2,"Sadar, Surat",15XCWJ9UMRJN,C09279,2023-05-14,2595,Anjali Modi,9350051414,2595178
1,"T Nagar, Indore",,C09280,2023-09-10,3252,Neha Trivedi,9677826497,3252574
1,"Sector 17, Lucknow",,C09281,2020-09-17,1142,Rohit Modi,9627937849,1142661
1,"Hazratganj, Kolkata",,C09282,2025-01-25,181,Rohit Iyer,9313496760,181258
3,"T Nagar, Ahmedabad",,C09283,2025-11-17,708,Vikram Patel,9296048867,708442
1,"Sadar, Delhi",2739NFM07AL5,C09284,2021-11-15,1307,Lata Jain,9680844751,1307115
2,"Karol Bagh, Indore",,C09285,2025-11-16,2843,Ashok Bose,9403750332,2843024
2,"T Nagar, Indore",,C09286,2023-06-17,2171,Meena Nair,9868860266,2171653
3,"MG Road, Surat",,C09287,2021-08-29,1787,Ashok Singh,9462379371,1787416
1,"Navrangpura, Varanasi",,C09288,2025-03-19,1078,Kavita Bose,9658770320,1078165
1,"Navrangpura, Nagpur",,C09289,2023-12-25,3814,Anita Pillai,9857047048,3814042
3,"MG Road, Hyderabad",,C09290,2024-04-27,4021,Vikram Shah,9173175808,4021251
2,"MG Road, Delhi",20YM5CGLT14S,C09291,2020-01-02,4376,Swati Shah,9115518615,4376621
2,"Sadar, Hyderabad",11X9GCJEB7FT,C09292,2021-08-28,2345,Vikram Desai,9806846079,2345723
1,"Sadar, Mumbai",23FAFWG3FPG3,C09293,2025-04-26,2549,Sanjay Gupta,9579762012,2549665
1,"Bandra West, Kolkata",,C09294,2023-01-03,1514,Sanjay Sharma,9808142324,1514438
0,"Hazratganj, Mumbai",33P52PRM7TY9,C09295,2021-06-23,3080,Sunita Patel,9175406307,3080764
1,"Sector 17, Chandigarh",,C09296,2023-04-17,409,Sita Reddy,9484251394,409038
3,"Rajwada, Delhi",,C09297,2023-05-29,1548,Neha Chopra,9859662750,1548077
2,"Commercial St, Mumbai",340DVMAM66OE,C09298,2024-08-20,4684,Sanjay Iyer,9203422187,4684006
1,"Hazratganj, Indore",,C09299,2024-02-04,3483,Deepak Desai,9204262483,3483945
2,"Sector 17, Pune",105N1UPCZBIX,C09300,2021-05-21,1333,Suresh Desai,9474293316,1333997
1,"Ring Road, Pune",18SZ13W7HIQT,C09301,2022-09-24,2102,Rajesh Verma,9158074216,2102864
1,"T Nagar, Chennai",,C09302,2025-06-19,872,Suresh Singh,9935602718,872730
1,"Johari Bazaar, Mumbai",34LZIG9DAQDI,C09303,2023-04-05,4252,Pooja Kumar,9648601944,4252620
0,"Hazratganj, Nagpur",,C09304,2021-11-22,1187,Sita Agarwal,9341713992,1187953
3,"Bandra West, Mumbai",,C09305,2020-06-20,4141,Rekha Trivedi,9913057651,4141422
1,"Bandra West, Chennai",,C09306,2020-05-22,2260,Rajesh Das,9219476490,2260819
3,"Bandra West, Delhi",,C09307,2024-03-05,3283,Gaurav Kumar,9799435018,3283825
0,"Commercial St, Bangalore",3527LH6FE08T,C09308,2025-03-22,4253,Gaurav Verma,9477569770,4253333
2,"Charminar, Pune",15AFU1W0MOW4,C09309,2023-11-20,991,Lata Nair,9156605708,991720
2,"T Nagar, Bangalore",,C09310,2020-12-04,1931,Pooja Trivedi,9403845083,1931658
0,"MG Road, Varanasi",23YFFUT9PYGC,C09311,2025-12-19,2565,Deepak Reddy,9109046203,2565709
2,"Sector 17, Bangalore",,C09312,2023-04-30,3454,Sunita Verma,9184856844,3454595
0,"Godowlia, Pune",11O3673FVI8Y,C09313,2024-02-19,3989,Sanjay Sharma,9699527580,3989579
3,"MG Road, Bangalore",,C09314,2024-04-14,4091,Anjali Reddy,9527600872,4091348
0,"Hazratganj, Surat",,C09315,2024-08-27,3818,Suresh Desai,9974381439,3818156
1,"MG Road, Chandigarh",,C09316,2025-12-14,2289,Rohit Patel,9109427746,2289948
2,"Rajwada, Kolkata",,C09317,2022-01-02,953,Vikram Mehta,9181881159,953210
2,"T Nagar, Pune",,C09318,2024-04-07,3374,Anjali Agarwal,9131764879,3374067
2,"Godowlia, Lucknow",,C09319,2022-05-22,4546,Deepak Pillai,9490443863,4546746
1,"Bandra West, Surat",,C09320,2022-12-31,3369,Rohit Jain,9685016621,3369587
2,"Karol Bagh, Kolkata",,C09321,2023-05-18,838,Rajesh Bose,9345046218,838999
0,"Karol Bagh, Ahmedabad",,C09322,2020-02-06,131,Manoj Desai,9558423464,131869
3,"Navrangpura, Chandigarh",,C09323,2022-08-31,1197,Sanjay Kumar,9470924440,1197328
1,"Hazratganj, Hyderabad",,C09324,2023-06-16,1892,Ravi Das,9362447899,1892201
3,"Godowlia, Nagpur",,C09325,2020-10-24,1034,Sanjay Mehta,9757409556,1034529
2,"Bandra West, Jaipur",,C09326,2025-09-10,3645,Sunita Pillai,9370641446,3645433
1,"MG Road, Surat",,C09327,2023-09-21,2426,Ravi Shah,9925240838,2426618
2,"New Market, Indore",,C09328,2020-09-18,728,Suresh Agarwal,9417445233,728474
2,"MG Road, Surat",12CFXVQJ5HUB,C09329,2023-10-12,1080,Meena Trivedi,9620229148,1080400
0,"Hazratganj, Mumbai",,C09330,2025-08-22,4009,Priya Desai,9553833177,4009291
